Id,latitud,longitd,ar_n_mt,nndist_mean,area_mean,perimeter_mean,compact_mean,angle_mean,shape_mean,wealth_index,median_age,NDWI,EVI,temperature_c,soil_moisture_index,distance_to_water_m,sanitation_index,classification,tpr
8354,7.37763481,3.92765259,15.7753,11.36120669,15.77533281,16.48186125,0.729752996,298.4062807,0.54736029,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.944444444
8355,7.37939982,3.91758243,207.6603,12.41782532,207.6602959,60.31037186,0.717429648,300.475062,0.531719653,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.557575758
8356,7.38007575,3.92211947,36.0032,5.407999454,36.00317775,24.00915204,0.784868781,35.69787839,0.629803424,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.297979798
8357,7.3839937,3.92001076,119.4209,13.42061012,119.4208929,43.7440101,0.784247227,35.08225794,0.629190537,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.549494949
8358,7.38401256,3.93100645,254.53,15.63799735,254.5300061,67.12085903,0.709959933,222.7752589,0.521021241,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.614141414
8359,7.37631057,3.93097463,102.9087,13.65770249,102.9086837,40.66685459,0.781953128,304.2727649,0.624973546,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.528282828
8360,7.38027569,3.93556314,25.3213,4.408503285,25.32129255,22.3491249,0.637051716,56.61019326,0.431143101,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.823232323
8361,7.37544205,3.93231384,201.4616,11.18980533,201.4616374,58.37747602,0.742867905,239.8577907,0.56594648,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.496969697
8362,7.37582628,3.93820588,21.6603,9.367307388,21.66030775,18.57674277,0.788742698,282.695585,0.636065784,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.172727273
8363,7.37836986,3.92993321,245.0291,11.55519826,245.0291461,63.53803867,0.762710985,337.4300234,0.59569792,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.577777778
8364,7.38173502,3.9295379,167.9991,9.777422135,167.9990966,52.26864312,0.772741716,358.1310658,0.610736322,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.54040404
8365,7.37596183,3.93437893,200.6132,12.17989452,200.6132157,58.48444352,0.737035963,115.7411169,0.594252348,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.541414141
8366,7.37614223,3.93287126,56.1077,7.326733593,56.10769391,35.7196649,0.552608462,122.4508875,0.342829192,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.205050505
8367,7.37362919,3.93291657,80.7294,8.863992352,80.72935549,43.22093784,0.543066454,132.3629652,0.437690336,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.188888889
8368,7.37303369,3.93283613,168.6482,8.544198813,168.6481813,51.84966469,0.788314694,233.0630588,0.635418928,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.54040404
8369,7.37472366,3.93229681,202.8571,11.18475248,202.8571047,56.88230667,0.787853898,67.47170541,0.634545197,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.511111111
8370,7.38135729,3.9221488,112.4529,8.835658236,112.4528933,43.89166186,0.733527581,96.42036291,0.553405281,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.783838384
8371,7.37797045,3.91902853,53.5935,5.972987292,53.59346567,33.76312945,0.59079433,41.74165718,0.380701694,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.451515152
8372,7.37634068,3.93734633,114.1899,9.009698116,114.1898524,47.84694017,0.62680007,106.7840451,0.419840149,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.12020202
8373,7.37881428,3.92027672,133.4636,14.88547266,133.4636428,46.29649256,0.782486149,186.8683281,0.626843733,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.534343434
8374,7.37723369,3.92121486,133.5709,11.25526726,133.5708988,46.14094446,0.788403879,6.868326441,0.635832843,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.587878788
8375,7.37436569,3.93274123,80.5088,8.748047193,80.50883141,39.36048563,0.653029034,120.5201526,0.449891103,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.944444444
8376,7.37859058,3.9291252,43.7231,7.139240268,43.72312667,27.15534391,0.745092961,96.37683764,0.570104037,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.550505051
8377,7.38598986,3.92000347,168.5257,14.01527627,168.5257192,51.92367493,0.785498226,144.1147991,0.631456096,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.592929293
8378,7.38933865,3.9296907,77.4056,7.911762438,77.40555333,35.86819676,0.75607155,109.1896775,0.585479938,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.828282828
8379,7.37296914,3.93312785,13.5048,8.25144751,13.50484319,14.68920461,0.786507465,46.6860305,0.632917785,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.326262626
8380,7.37367228,3.93352439,162.6192,8.771426233,162.6192195,51.16670944,0.780560841,201.4028478,0.622931957,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.53030303
8381,7.37987818,3.93604683,8.7704,9.136485679,8.770370776,11.90764719,0.777277151,4.974875245,0.618611678,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.306060606
8382,7.37779039,3.92951307,159.9966,12.43173144,159.996563,53.98908096,0.689776903,207.0609013,0.494070345,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.670707071
8383,7.38553915,3.92759421,35.6609,10.66133993,35.66086672,27.33677339,0.599663,39.50838457,0.475724208,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.747474747
8384,7.37348228,3.93477583,114.3524,12.76480334,114.3524356,42.69220829,0.788420747,26.75425523,0.635301329,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.524242424
8385,7.38199503,3.93401864,19.9341,9.524839451,19.93413181,17.84699484,0.786460643,206.7542584,0.632914978,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.245454545
8386,7.381178,3.93631029,33.338,5.95334932,33.33803265,23.6142034,0.75128243,175.4292113,0.578393993,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.828282828
8387,7.37548993,3.9224139,91.9413,7.106858906,91.94134402,40.23768535,0.71359982,264.5045909,0.525891774,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.575757576
8388,7.37343949,3.93264171,65.7855,9.578298396,65.78548335,35.28955184,0.663815896,192.5636422,0.462502201,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.732323232
8389,7.37622255,3.93039248,12.7123,5.031080513,12.71228454,14.26437838,0.785105045,27.43784851,0.630315271,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.233333333
8390,7.38349452,3.93102619,36.7851,7.572614015,36.78511815,24.95555494,0.74224547,289.1732485,0.565069823,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.994949495
8391,7.37960088,3.92239452,209.9412,11.60050678,209.941167,58.40705513,0.773351356,105.8953494,0.611477218,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.557575758
8392,7.38418579,3.9237232,15.5714,11.37627468,15.57143783,15.98860231,0.765451326,213.2443472,0.599782328,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.128282828
8393,7.3781517,3.92225584,112.3792,13.64597161,112.3791534,42.31535415,0.78867788,318.6249483,0.635724659,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.566666667
8394,7.38491188,3.93084503,149.4492,7.191954555,149.4491703,49.86049446,0.755423012,35.15744669,0.584625069,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.529292929
8395,7.38041577,3.93574209,83.2378,7.115568653,83.23779143,40.2798221,0.644696518,215.1574476,0.516207549,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.732323232
8396,7.38146766,3.93429406,170.5854,9.244128281,170.5854083,53.04772182,0.761760183,98.22486648,0.613007164,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.558585859
8397,7.37553465,3.92903039,51.2624,9.120773676,51.26241292,30.7733053,0.680237575,95.88649301,0.482048188,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.621212121
8398,7.37365112,3.93401984,103.3608,6.140324129,103.3607692,40.62792129,0.786894286,282.3855398,0.633122916,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.527272727
8399,7.38705942,3.92461814,288.139,13.10901223,288.1390336,74.0443308,0.660432344,313.0437239,0.45834737,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.719191919
8400,7.3798649,3.93209336,149.9702,15.23223788,149.9702251,48.93208894,0.787095437,11.50552875,0.633317315,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.566666667
8401,7.37856546,3.92963736,166.3966,7.879080219,166.3966049,51.75562499,0.780619166,48.9329948,0.622957668,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.507070707
8402,7.37598051,3.93325137,171.9477,10.97444771,171.9477015,53.58078087,0.7526415,303.6359124,0.581099253,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.787878788
8403,7.37940304,3.92793905,453.302,39.712347,453.301988,119.5838721,0.398338482,350.2630872,0.251396706,0.735714286,41,-0.164285714,0.193877551,34.68965517,0.169387755,2000,0.790816327,6,0
8404,7.37730788,3.93493923,107.4314,10.34421603,107.4313518,47.60573282,0.59569286,282.731771,0.386173717,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.407070707
8405,7.37876661,3.93241996,43.2706,6.067326842,43.27064072,26.91814249,0.750434885,156.4846231,0.576962352,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.555555556
8406,7.37349952,3.93519234,13.1527,9.559397951,13.15270281,14.57756785,0.77777634,131.158779,0.618513488,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.475757576
8407,7.3814522,3.92085198,145.9518,10.37081525,145.9518312,48.63202226,0.775487415,114.7734825,0.614942949,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.58989899
8408,7.38558077,3.93005621,236.2415,13.95963946,236.2414534,62.15620769,0.768416977,309.5059746,0.604822426,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.767676768
8409,7.38489594,3.92539132,205.3353,11.96354964,205.3353146,62.42850338,0.662075725,301.7696648,0.534123931,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.416161616
8410,7.37369079,3.93298322,47.4259,9.026325392,47.42593831,30.52190376,0.639738605,224.7960469,0.434517758,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.909090909
8411,7.37479195,3.93310714,158.803,10.87767463,158.8029707,50.62504299,0.778641732,22.99803449,0.620491089,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.541414141
8412,7.37761004,3.93692995,25.9824,7.456131108,25.98244697,21.98853733,0.675300749,242.1773837,0.476412392,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.702020202
8413,7.38098445,3.93624305,19.8132,5.874514885,19.81316651,17.84917937,0.781496875,287.5805533,0.624415293,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.403030303
8414,7.37404054,3.93185248,164.2719,12.86745842,164.2718751,51.81371227,0.768924432,324.8489367,0.604648385,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.547474747
8415,7.37751037,3.9357501,152.1063,8.978828768,152.1063259,50.41632281,0.751994747,255.3163236,0.597608605,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.553535354
8416,7.37685305,3.92398435,167.3454,10.8142146,167.345429,52.06371618,0.775806459,348.6051697,0.615566493,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.501010101
8417,7.37709889,3.92814662,35.7091,5.929268976,35.70910218,26.61662084,0.633407146,200.746682,0.426916852,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.787878788
8418,7.37922328,3.91887427,191.3815,11.27841523,191.3814548,60.37042375,0.65987438,219.6386593,0.515397215,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.456565657
8419,7.37619481,3.93527002,367.6768,21.90770929,367.6768468,80.04349052,0.72114751,76.25686578,0.536123159,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.176767677
8420,7.38250485,3.93502129,108.2896,12.44345543,108.289555,41.67900593,0.783360608,147.61114,0.627196699,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.582828283
8421,7.38504684,3.92185134,194.4602,8.583449799,194.4601882,59.3208952,0.694424721,42.14102562,0.53758894,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.618181818
8422,7.38572062,3.92611577,23.8771,11.72398357,23.87711705,19.95324179,0.753641529,134.946645,0.58192686,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.944444444
8423,7.37640642,3.92293831,53.6109,13.03886871,53.61090069,30.37885296,0.729995569,314.4889581,0.548437639,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.757575758
8424,7.38234849,3.92981162,259.961,13.17175578,259.9609556,66.35607195,0.741919268,301.0914996,0.564603122,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.42020202
8425,7.37996663,3.93331087,18.3226,5.596670793,18.32256115,17.24029745,0.7746518,315.774739,0.614368124,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.415151515
8426,7.37848054,3.93582775,192.4122,10.84073176,192.4122344,56.2561226,0.764016884,127.2261327,0.59732817,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.791919192
8427,7.38530111,3.92307382,204.9183,8.652288363,204.9182566,57.58227987,0.776627571,202.5171546,0.617842071,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.585858586
8428,7.38459024,3.92284579,38.3442,10.07632525,38.34422488,24.98703765,0.77175648,3.510122572,0.609314311,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.128282828
8429,7.37548953,3.93033579,33.6303,5.231376604,33.63026539,23.37726095,0.773308723,28.61015644,0.611447879,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.463636364
8430,7.37776989,3.92696003,196.527,35.99829144,196.5271672,67.19040607,0.547038543,15.49135908,0.43840538,0.735714286,41,-0.164285714,0.193877551,34.68965517,0.169387755,2000,0.790816327,6,0.017171717
8431,7.37685141,3.93177136,27.9637,6.876746814,27.96371052,21.16717399,0.784294017,104.0525358,0.629124955,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.415151515
8432,7.37224991,3.93865029,201.9305,14.81662622,201.9304806,59.42757795,0.71851474,130.7266657,0.532161729,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.707070707
8433,7.37835707,3.93417406,45.3134,5.392675797,45.31336653,31.67860275,0.56741937,200.200314,0.357531297,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.209090909
8434,7.38482136,3.92497226,101.8561,7.860329387,101.8561073,40.58108623,0.777230086,52.85306231,0.618441496,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.533333333
8435,7.37723648,3.92069415,187.2437,14.07818618,187.2436856,55.26151012,0.770498057,160.3309667,0.607659263,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.580808081
8436,7.38297588,3.91938891,216.8827,14.14219609,216.8827017,60.87588758,0.735434782,67.35271609,0.555545591,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.541414141
8437,7.37812739,3.91783184,36.3597,19.45203352,36.35971687,24.44025561,0.764925025,208.5630181,0.598655689,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.314141414
8438,7.37235755,3.93522528,181.5945,8.680721203,181.5945443,55.62232266,0.737588982,216.3324256,0.558708018,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.488888889
8439,7.38481404,3.93317768,272.774,10.74272657,272.7739754,71.28708307,0.674514217,25.92690038,0.475159602,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.484848485
8440,7.37492378,3.93235457,16.6126,10.15603041,16.61256767,16.35426026,0.780521404,155.9775022,0.623489051,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.112121212
8441,7.38418516,3.92649171,21.0975,18.33037524,21.09750216,18.77346513,0.75223238,108.2456073,0.57981172,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.217171717
8442,7.376208,3.93796169,188.942,10.51264947,188.9420349,56.80504323,0.735808267,301.1840736,0.56975148,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.464646465
8443,7.37139834,3.9369709,95.8189,12.90683967,95.81892642,39.19628937,0.783738632,185.8618159,0.628440681,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.545454545
8444,7.37944104,3.93748925,123.1113,8.002228283,123.1112745,61.15987419,0.413594281,292.00286,0.226359467,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.471717172
8445,7.37550034,3.93373435,137.7291,12.73867614,137.7290854,47.16998066,0.777864821,266.2108692,0.619039916,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.518181818
8446,7.38891547,3.92898127,231.4023,12.76378549,231.4023362,62.76176605,0.738222524,49.2941262,0.560534286,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.496969697
8447,7.37492821,3.93660021,157.5297,14.35353744,157.5296547,50.11553732,0.788183616,287.1593889,0.635376246,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.526262626
8448,7.38488716,3.91995472,101.7551,11.21693394,101.7550615,40.26607825,0.788655286,224.0542428,0.635699297,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.576767677
8449,7.38769198,3.92905467,106.0697,9.550760059,106.0697118,43.99311804,0.688702667,107.0665565,0.556723752,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.585858586
8450,7.38133448,3.93444325,16.7175,7.951295261,16.71754557,16.53956612,0.767952139,107.113385,0.6040048,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.184848485
8451,7.37619034,3.93589284,117.4269,9.421963529,117.4269028,43.26155482,0.788448302,37.72804359,0.635493714,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.512121212
8452,7.38009451,3.92038362,344.5689,21.53304588,344.5688787,83.45960853,0.621631806,145.1566085,0.465783582,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.205050505
8453,7.38488919,3.92691838,11.0934,9.321086121,11.09342805,13.29750098,0.788379954,230.8114703,0.63604926,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.467676768
8454,7.37321569,3.9356971,76.3358,10.85261358,76.33576746,35.89015161,0.744710289,42.70365086,0.56861877,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.929292929
8455,7.38637215,3.92402162,162.9044,8.763308547,162.9042918,61.39330977,0.543125628,35.94429432,0.530475065,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.492929293
8456,7.37375179,3.93235053,38.3934,5.853568465,38.39343665,24.73340557,0.788676707,38.8869247,0.635929326,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.112121212
8457,7.38524202,3.9222192,112.381,6.915510196,112.3810117,42.55284211,0.779912099,342.6128632,0.62172389,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.564646465
8458,7.38454989,3.93299178,16.6557,5.961503596,16.65566603,16.28994974,0.788737299,104.8649333,0.636041335,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.213131313
8459,7.37485403,3.93208129,76.1614,7.237716555,76.16135727,35.00566624,0.78103023,64.18548174,0.623800254,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.592929293
8460,7.38441503,3.9278989,12.7041,10.18752169,12.70413815,14.68160818,0.740641107,73.18347688,0.563300066,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.51010101
8461,7.38158529,3.92913045,233.7111,18.26116387,233.7110871,81.46503631,0.442534026,117.5036673,0.248625158,0.735714286,41,-0.164285714,0.193877551,34.68965517,0.169387755,2000,0.790816327,6,0.087878788
8462,7.37570609,3.92183217,150.3493,8.12988265,150.3492954,49.74960451,0.763364564,115.581833,0.596814466,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.539393939
8463,7.38440298,3.92268371,20.6727,7.53517142,20.67270854,18.21243783,0.783197119,262.5771108,0.627404124,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.180808081
8464,7.37706805,3.93339785,46.5417,8.665502957,46.54167268,27.31622478,0.783809451,296.2153269,0.628175757,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.192929293
8465,7.38142796,3.92294663,32.8876,10.20617105,32.88756531,23.04742007,0.778031092,116.2153125,0.619166545,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.382828283
8466,7.38321681,3.92971014,22.0297,7.107005353,22.02967019,19.30828098,0.74255844,114.5508511,0.565849044,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.98989899
8467,7.38384792,3.92364873,88.0814,10.79916601,88.08141791,45.37128546,0.537690042,188.2220989,0.329679904,0.485714286,31,0.033673469,0.2,27.06896552,0.140816327,2514.285714,0.72244898,0,0.148484848
8468,7.38704942,3.92249483,25.5297,11.94025752,25.52972432,20.2349833,0.783520364,284.8825427,0.627472302,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.350505051
8469,7.3851857,3.92120562,171.4644,15.08229947,171.4644162,52.29316837,0.787941468,13.86433143,0.634511955,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.583838384
8470,7.37259018,3.93720978,198.5906,10.69712675,198.5905724,56.26093583,0.788414473,193.8643323,0.635593346,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.549494949
8471,7.38562651,3.922238,20.0093,6.283315073,20.00933112,17.97032513,0.778628983,307.9209929,0.620199482,0.414285714,51,0.5,0.484693878,24.96551724,0.464285714,1016.326531,0.317346939,7,0.314141414
8472,7.3825921,3.93088121,229.8928,10.22039202,229.8928447,60.7511702,0.782755311,119.9636766,0.626674508,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.578787879
8473,7.37297094,3.93568542,196.2164,12.69552143,196.2163913,56.8192239,0.763755857,333.7397559,0.596793367,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.711111111
8474,7.37562387,3.92313418,173.8235,10.37526662,173.8234519,53.80592512,0.754497888,327.8429385,0.583419341,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.553535354
8475,7.37780275,3.93210007,324.4074,13.50611635,324.4073806,112.640499,0.321300542,75.07999467,0.399485088,0.385714286,40,0.187755102,0.247959184,29.51724138,0.38877551,1008.163265,0.578571429,5,0.423232323
8476,7.37986948,3.93396053,43.6236,10.33474281,43.62356985,29.55136658,0.627734399,105.5980175,0.460076072,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.97979798
8477,7.37749381,3.92369646,163.3913,10.89856982,163.391292,51.10211559,0.786250638,157.5269315,0.632620761,0.504081633,29,0.180612245,0.17755102,23.4137931,0.383673469,1691.836735,0.506122449,2,0.557575758
8478,7.3891126,3.9285642,193.5951,10.29050421,193.5951288,56.04103033,0.774625995,194.1816217,0.613560043,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.508080808
8479,7.37579858,3.93543018,32.5725,5.513523686,32.57245258,23.57634775,0.736388957,315.1029247,0.556690948,0.223469388,25,0.659183673,0.484693878,30,0.707142857,50,0.101020408,8,0.560606061
8480,7.38078811,3.93544275,32.8342,5.839652121,32.83424421,22.87220396,0.788716375,71.50920608,0.635812447,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.350505051
8481,7.37915896,3.93013492,234.5869,15.33287447,234.58689,64.1745348,0.715794148,300.1958614,0.528632783,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.775757576
8482,7.37576029,3.93155775,24.1589,6.021237063,24.15887856,19.64639014,0.78654053,119.9523054,0.632533897,0.687755102,27,0.004081633,0.18877551,23.37931034,0.243877551,1153.061224,0.67244898,1,0.12020202
8483,7.3763115,3.92846189,124.2895,11.33982753,124.2895277,44.94477248,0.773189645,226.1351553,0.611223737,0.25,32,0.196938776,0.293877551,27.62068966,0.387755102,1510.204082,0.370408163,4,0.509090909
8484,7.37573975,3.92082739,127.9625,9.599345992,127.9624907,49.24161366,0.663174771,40.76017179,0.462427474,0.4,64,0.371428571,0.468367347,25.82758621,0.507142857,814.2857143,0.359183673,3,0.775757576
